age,experience,education_years,heures_semaine,nb_projets,evaluation_performance,anciennete_entreprise,niveau_education,departement,poste,ville,secteur,taille_entreprise,salaire_annuel
44,10,1,48,10.0,7.5,1,Bac,Finance,Directeur,Paris,Services,Startup,250000.0
27,0,2,41,2.0,3.8,0,Licence,RH,Junior,Toulouse,Tech,Grande Entreprise,43000.0
42,7,3,39,9.0,3.8,3,Licence,IT,Senior,Paris,Industrie,Grande Entreprise,136500.0
54,14,0,43,9.0,6.6,5,Bac,Finance,Manager,Marseille,Tech,Grande Entreprise,250000.0
38,5,3,36,,6.1,2,Licence,Finance,Junior,Paris,Finance,ETI,94500.0
45,2,5,40,3.0,6.2,0,Master,RH,Junior,Paris,Services,ETI,55900.0
42,10,3,42,2.0,7.0,2,Licence,Finance,Senior,Paris,Tech,Grande Entreprise,198400.0
33,4,4,36,7.0,5.8,0,Master,Ventes,Intermédiaire,Autres,Santé,ETI,79900.0
24,0,0,42,2.0,5.4,0,Bac,IT,Junior,Autres,Tech,ETI,38700.0
22,0,0,40,4.0,6.8,0,Bac,Finance,Intermédiaire,Lyon,Industrie,Grande Entreprise,60100.0
33,4,0,43,7.0,4.7,0,Bac,IT,Manager,Paris,Santé,Grande Entreprise,141800.0
38,2,6,36,3.0,6.6,0,Master,Marketing,Intermédiaire,Paris,Tech,PME,83900.0
44,11,3,43,4.0,7.9,0,Licence,R&D,Directeur,Paris,Tech,Grande Entreprise,250000.0
42,3,2,35,9.0,7.4,0,Licence,Finance,Intermédiaire,Marseille,Industrie,Startup,61700.0
33,2,3,42,1.0,6.9,0,Licence,IT,Intermédiaire,Marseille,Tech,Grande Entreprise,78900.0
22,0,0,35,1.0,6.9,0,Bac,IT,Junior,Paris,Finance,PME,48200.0
32,3,4,41,4.0,4.9,1,Master,Finance,Intermédiaire,Autres,Industrie,ETI,84100.0
29,0,3,35,1.0,3.9,0,Licence,IT,Junior,Autres,Services,PME,33600.0
41,4,1,39,0.0,5.2,0,Bac,RH,Intermédiaire,Paris,Finance,PME,69000.0
41,3,8,42,6.0,6.8,1,Doctorat,R&D,Intermédiaire,Autres,Finance,PME,107700.0
51,9,0,44,5.0,7.1,1,Bac,Marketing,Senior,Autres,Services,ETI,103800.0
41,8,6,39,6.0,8.6,2,Master,Finance,Senior,Lyon,Industrie,Grande Entreprise,183900.0
37,2,4,36,4.0,5.5,1,Licence,IT,Senior,Toulouse,Santé,PME,85000.0
33,4,3,35,3.0,4.0,1,Licence,Marketing,Intermédiaire,Paris,Tech,Grande Entreprise,89400.0
39,6,3,43,10.0,7.2,1,Licence,Finance,Directeur,Paris,Services,Grande Entreprise,250000.0
40,1,4,36,3.0,3.9,0,Licence,Finance,Junior,Paris,Services,ETI,51500.0
30,2,7,44,12.0,7.2,0,Doctorat,RH,Senior,Paris,Santé,Startup,119000.0
37,2,0,39,3.0,4.8,0,Bac,Finance,Intermédiaire,Autres,Finance,ETI,59500.0
22,0,0,45,5.0,6.7,0,Bac,IT,Intermédiaire,Autres,Industrie,Startup,39600.0
32,2,7,37,2.0,6.1,0,Doctorat,IT,Junior,Lyon,Santé,PME,74700.0
38,5,6,37,5.0,6.2,1,Master,RH,Senior,Lyon,Services,ETI,99200.0
22,0,3,39,2.0,7.3,0,Licence,Marketing,Junior,Autres,Finance,Grande Entreprise,47500.0
31,1,7,42,3.0,5.2,0,Doctorat,Finance,Junior,Paris,Santé,PME,73200.0
34,6,9,35,4.0,6.7,1,Doctorat,IT,Intermédiaire,Paris,Tech,ETI,165500.0
51,10,8,40,3.0,5.8,4,Doctorat,Finance,Senior,Lyon,Services,ETI,168100.0
22,0,3,41,0.0,4.3,0,Licence,Finance,Junior,Autres,Finance,ETI,47000.0
29,2,6,35,1.0,5.4,1,Master,IT,Intermédiaire,Paris,Finance,PME,98800.0
41,4,6,36,1.0,6.0,0,Master,IT,Junior,Autres,Industrie,ETI,66000.0
40,10,2,37,2.0,3.7,2,Licence,IT,Intermédiaire,Autres,Industrie,Grande Entreprise,101700.0
41,7,5,41,4.0,6.0,0,Master,R&D,Intermédiaire,Autres,Industrie,Grande Entreprise,94000.0
47,7,4,46,6.0,4.1,1,Licence,IT,Manager,Paris,Services,PME,163400.0
46,8,7,39,1.0,5.9,3,Doctorat,R&D,Intermédiaire,Autres,Finance,PME,126900.0
35,5,5,39,3.0,6.2,0,Master,IT,Intermédiaire,Paris,Industrie,PME,104300.0
30,2,3,38,6.0,5.8,0,Licence,RH,Intermédiaire,Marseille,Industrie,Grande Entreprise,56300.0
27,2,3,42,2.0,7.1,0,Licence,Finance,Junior,Autres,Tech,PME,51900.0
46,6,3,40,10.0,4.1,0,Licence,R&D,Senior,Paris,Finance,Grande Entreprise,170700.0
43,15,3,44,10.0,8.4,3,Licence,Ventes,Directeur,Paris,Industrie,Startup,250000.0
51,4,4,39,4.0,7.2,1,Licence,Finance,Intermédiaire,Toulouse,Tech,PME,83500.0
35,3,4,37,6.0,7.5,1,Licence,Marketing,Intermédiaire,Paris,Tech,Startup,76000.0
34,6,4,37,7.0,7.3,2,Licence,Finance,Senior,Lyon,Tech,ETI,137800.0
22,0,3,40,2.0,4.0,0,Licence,Finance,Junior,Paris,Tech,Startup,47200.0
22,0,5,37,,5.8,0,Master,IT,Junior,Autres,Tech,Grande Entreprise,65600.0
43,4,6,37,13.0,7.5,1,Master,Finance,Senior,Paris,Finance,PME,158000.0
22,0,3,43,3.0,6.8,0,Licence,Finance,Junior,Marseille,Industrie,PME,45600.0
39,10,3,44,3.0,6.7,6,Licence,Ventes,Senior,Paris,Tech,ETI,176200.0
41,7,2,37,2.0,6.5,4,Licence,RH,Intermédiaire,Lyon,Finance,Grande Entreprise,95600.0
35,0,0,35,3.0,7.1,0,Bac,R&D,Junior,Paris,Tech,Grande Entreprise,57400.0
49,11,4,43,12.0,7.1,2,Licence,Ventes,Senior,Autres,Services,PME,123500.0
42,6,4,45,7.0,6.8,1,Master,Ventes,Directeur,Paris,Finance,Startup,250000.0
55,21,4,38,4.0,6.2,1,Licence,RH,Senior,Autres,Industrie,PME,148800.0
31,1,3,40,2.0,5.9,0,Licence,IT,Junior,Autres,Finance,Startup,43700.0
50,7,5,45,7.0,4.8,2,Master,R&D,Manager,Autres,Industrie,PME,152100.0
33,1,8,44,3.0,3.5,0,Doctorat,RH,Junior,Toulouse,Finance,Grande Entreprise,70500.0
46,8,4,43,3.0,7.1,1,Master,RH,Intermédiaire,Toulouse,Tech,ETI,106200.0
28,3,6,40,8.0,,0,Master,IT,Senior,Lyon,Santé,ETI,111500.0
34,2,9,37,1.0,6.9,0,Doctorat,Marketing,Intermédiaire,Autres,Finance,PME,87800.0
42,5,0,39,7.0,5.1,0,Bac,R&D,Senior,Autres,Finance,PME,95200.0
38,3,7,39,1.0,5.3,1,Doctorat,IT,Junior,Paris,Tech,Startup,90500.0
41,2,2,35,2.0,4.3,0,Licence,Finance,Intermédiaire,Lyon,Tech,PME,66500.0
36,7,4,42,11.0,7.1,2,Licence,R&D,Senior,Paris,Services,ETI,143700.0
44,8,4,39,1.0,4.9,1,Master,Marketing,Intermédiaire,Marseille,Services,PME,77000.0
40,7,7,36,4.0,7.7,2,Doctorat,R&D,Senior,Paris,Finance,ETI,231700.0
35,0,3,39,1.0,7.6,0,Licence,IT,Junior,Autres,Santé,Grande Entreprise,46600.0
33,1,3,36,3.0,4.9,0,Licence,Finance,Junior,Autres,Tech,PME,47700.0
38,3,5,37,5.0,6.0,0,Master,RH,Intermédiaire,Autres,Services,ETI,59600.0
29,3,2,37,1.0,7.2,0,Licence,Finance,Junior,Autres,Services,PME,50400.0
39,4,4,39,3.0,6.2,1,Master,RH,Junior,Paris,Finance,PME,63300.0
45,7,3,49,6.0,6.3,2,Licence,Finance,Manager,Paris,Finance,ETI,237000.0
38,6,0,39,4.0,8.3,1,Bac,Finance,Senior,Marseille,Services,PME,81500.0
33,3,8,44,8.0,5.9,1,Doctorat,R&D,Manager,Paris,Finance,PME,229400.0
40,8,4,35,1.0,4.9,0,Licence,Marketing,Junior,Lyon,Finance,PME,71200.0
30,1,4,36,5.0,5.8,0,Master,RH,Junior,Paris,Finance,Grande Entreprise,70500.0
31,2,0,35,0.0,5.2,1,Bac,Finance,Intermédiaire,Autres,Santé,Startup,50500.0
37,2,3,45,10.0,4.7,0,Licence,IT,Manager,Paris,Services,PME,114200.0
22,0,5,36,1.0,4.1,0,Master,Finance,Junior,Autres,Tech,Startup,49000.0
31,2,7,38,,6.5,0,Doctorat,Ventes,Junior,Paris,Tech,PME,95800.0
36,2,0,36,2.0,8.3,1,Bac,Marketing,Junior,Marseille,Tech,Startup,39700.0
22,0,2,38,2.0,4.7,0,Licence,R&D,Junior,Autres,Tech,Grande Entreprise,53200.0
46,6,6,35,7.0,3.9,0,Master,RH,Senior,Paris,Industrie,PME,103200.0
40,1,0,36,0.0,5.3,0,Bac,RH,Junior,Paris,Tech,ETI,40900.0
27,0,2,38,2.0,4.4,0,Licence,IT,Junior,Autres,Services,PME,32300.0
33,2,6,35,2.0,3.2,0,Master,IT,Junior,Paris,Services,Grande Entreprise,68800.0
26,2,5,36,9.0,4.9,0,Master,Marketing,Senior,Toulouse,Santé,Startup,82700.0
37,7,3,40,4.0,3.8,1,Licence,Marketing,Senior,Marseille,Industrie,PME,91000.0
30,4,4,37,6.0,5.0,1,Master,RH,Senior,Toulouse,Industrie,Startup,81900.0
34,3,2,37,3.0,7.4,1,Licence,IT,Junior,Marseille,Services,Grande Entreprise,59300.0
44,10,6,47,11.0,8.0,4,Master,Marketing,Manager,Autres,Services,Grande Entreprise,195900.0
37,3,4,38,3.0,6.0,0,Master,Finance,Intermédiaire,Lyon,Finance,Grande Entreprise,108800.0
47,5,3,43,8.0,6.8,0,Licence,R&D,Senior,Autres,Finance,PME,120300.0
39,4,1,36,2.0,5.2,0,Bac,RH,Junior,Paris,Finance,ETI,54200.0
43,11,7,37,4.0,7.8,5,Doctorat,IT,Senior,Autres,Services,Startup,147300.0
34,7,5,50,3.0,6.1,2,Master,IT,Manager,Autres,Tech,PME,179700.0
30,5,6,36,6.0,6.8,0,Master,R&D,Intermédiaire,Lyon,Industrie,Grande Entreprise,120000.0
44,6,1,46,6.0,6.6,1,Bac,Finance,Manager,Toulouse,Industrie,PME,139600.0
37,3,7,41,3.0,6.2,0,Doctorat,IT,Junior,Paris,Services,PME,81300.0
35,3,5,38,8.0,7.5,0,Master,R&D,Senior,Paris,Tech,Startup,128900.0
31,2,0,38,3.0,6.4,1,Bac,IT,Intermédiaire,Marseille,Tech,PME,61800.0
33,4,4,41,1.0,6.2,1,Master,Ventes,Junior,Toulouse,Tech,ETI,71100.0
29,0,0,35,2.0,6.7,0,Bac,Ventes,Intermédiaire,Paris,Services,Startup,44200.0
41,3,4,41,2.0,5.7,1,Licence,R&D,Junior,Lyon,Services,Grande Entreprise,65900.0
35,3,4,37,4.0,5.8,0,Master,Ventes,Intermédiaire,Autres,Santé,Grande Entreprise,87500.0
28,2,4,36,4.0,4.4,0,Master,Marketing,Intermédiaire,Autres,Santé,PME,62800.0
44,2,6,39,3.0,5.2,1,Master,Finance,Intermédiaire,Paris,Santé,PME,87000.0
37,2,3,38,7.0,6.3,0,Licence,Finance,Senior,Autres,Services,ETI,81800.0
22,0,6,37,1.0,7.5,0,Master,Finance,Junior,Paris,Tech,PME,75400.0
30,1,7,37,3.0,5.2,0,Doctorat,Finance,Junior,Paris,Finance,ETI,103900.0
34,2,3,42,4.0,5.3,1,Licence,Marketing,Intermédiaire,Toulouse,Tech,Startup,57400.0
27,0,5,45,4.0,5.9,0,Master,R&D,Junior,Paris,Finance,Grande Entreprise,80300.0
23,0,3,41,5.0,6.2,0,Licence,IT,Junior,Paris,Services,Startup,43600.0
48,3,4,39,6.0,5.1,0,Master,RH,Intermédiaire,Autres,Finance,Grande Entreprise,81100.0
24,0,0,35,2.0,4.5,0,Bac,IT,Junior,Autres,Services,ETI,31600.0
28,1,2,35,10.0,6.4,0,Licence,IT,Senior,Paris,Santé,Grande Entreprise,110400.0
41,11,8,56,8.0,4.3,2,Doctorat,R&D,Directeur,Paris,Santé,ETI,250000.0
28,2,4,39,0.0,5.3,0,Licence,R&D,Junior,Lyon,Tech,Grande Entreprise,63000.0
37,1,2,40,1.0,2.7,0,Licence,RH,Junior,Paris,Industrie,Startup,36700.0
35,1,0,43,,6.5,0,Bac,Finance,Junior,Paris,Finance,Grande Entreprise,68300.0
40,4,8,40,7.0,3.8,0,Doctorat,R&D,Senior,Paris,Industrie,PME,138700.0
28,0,5,37,5.0,5.3,0,Master,R&D,Intermédiaire,Lyon,Tech,PME,71500.0
39,2,4,41,9.0,5.4,0,Master,R&D,Manager,Paris,Tech,ETI,188900.0
31,1,7,36,3.0,7.7,0,Doctorat,R&D,Junior,Paris,Services,Grande Entreprise,78900.0
38,3,4,39,4.0,7.6,1,Licence,IT,Intermédiaire,Paris,Finance,Startup,90900.0
22,0,3,37,1.0,6.4,0,Licence,RH,Junior,Autres,Services,Grande Entreprise,36500.0
36,2,4,36,2.0,7.6,0,Master,Finance,Senior,Paris,Services,ETI,127800.0
44,2,2,42,3.0,7.6,0,Licence,IT,Junior,Marseille,Tech,ETI,54800.0
40,3,6,39,4.0,5.4,1,Master,Finance,Junior,Marseille,Tech,PME,66100.0
40,5,5,42,0.0,3.5,0,Master,R&D,Junior,Autres,Santé,Grande Entreprise,74500.0
22,0,0,42,0.0,4.9,0,Bac,IT,Junior,Autres,Tech,PME,34800.0
35,5,0,37,7.0,5.0,0,Bac,IT,Senior,Marseille,Santé,PME,86800.0
24,0,3,40,5.0,4.4,0,Licence,IT,Junior,Marseille,Finance,ETI,47600.0
42,11,9,45,5.0,,7,Doctorat,R&D,Senior,Lyon,Tech,Startup,192900.0
22,0,4,38,1.0,6.2,0,Licence,IT,Junior,Paris,Finance,ETI,62200.0
24,0,2,39,5.0,5.3,0,Licence,Ventes,Intermédiaire,Autres,Finance,ETI,61300.0
35,1,4,42,1.0,4.8,0,Licence,Ventes,Junior,Paris,Tech,PME,52200.0
28,1,6,37,1.0,4.0,0,Master,R&D,Junior,Toulouse,Finance,PME,61600.0
24,0,0,37,2.0,7.2,0,Bac,Ventes,Junior,Paris,Finance,PME,45300.0
32,2,6,43,2.0,3.5,0,Master,IT,Junior,Autres,Tech,ETI,63100.0
22,0,2,35,0.0,5.2,0,Licence,RH,Junior,Paris,Tech,ETI,51500.0
37,2,3,40,4.0,5.5,1,Licence,Marketing,Senior,Paris,Santé,Grande Entreprise,105000.0
41,11,3,40,5.0,5.1,5,Licence,R&D,Senior,Toulouse,Finance,ETI,188000.0
37,3,1,39,2.0,5.3,0,Bac,RH,Junior,Paris,Finance,PME,49500.0
26,0,2,35,3.0,4.3,0,Licence,Ventes,Intermédiaire,Paris,Tech,ETI,68000.0
24,0,2,36,1.0,7.1,0,Licence,RH,Junior,Toulouse,Tech,ETI,42000.0
30,0,2,41,7.0,5.7,0,Licence,R&D,Intermédiaire,Paris,Services,ETI,67900.0
36,7,2,48,14.0,6.1,1,Licence,Finance,Manager,Lyon,Finance,PME,205400.0
28,1,4,35,1.0,5.2,0,Licence,IT,Junior,Autres,Finance,PME,44500.0
26,1,4,37,1.0,5.2,0,Licence,R&D,Junior,Lyon,Services,ETI,45100.0
27,1,3,38,2.0,6.4,0,Licence,RH,Junior,Paris,Tech,PME,47900.0
41,8,9,38,6.0,6.7,3,Doctorat,IT,Intermédiaire,Marseille,Santé,Grande Entreprise,145900.0
32,2,4,37,5.0,6.2,1,Licence,Finance,Senior,Paris,Tech,ETI,117400.0
24,0,3,38,1.0,6.3,0,Licence,IT,Junior,Autres,Finance,Startup,44900.0
48,2,0,39,5.0,4.0,0,Bac,Finance,Intermédiaire,Autres,Tech,ETI,54700.0
34,5,3,37,7.0,5.1,1,Licence,Finance,Intermédiaire,Paris,Santé,PME,88900.0
41,7,9,36,4.0,7.9,2,Doctorat,R&D,Intermédiaire,Paris,Finance,ETI,196600.0
29,2,0,38,1.0,7.1,1,Bac,IT,Junior,Autres,Santé,ETI,50700.0
43,2,7,39,5.0,4.9,0,Doctorat,IT,Senior,Paris,Santé,Startup,126900.0
42,12,4,37,6.0,6.4,6,Licence,IT,Senior,Autres,Tech,PME,148400.0
29,2,4,39,3.0,6.7,0,Master,IT,Junior,Autres,Santé,PME,56600.0
33,1,0,37,2.0,6.5,0,Bac,RH,Junior,Autres,Santé,Startup,28700.0
43,2,9,37,6.0,,0,Doctorat,IT,Intermédiaire,Paris,Industrie,ETI,107900.0
33,4,3,36,4.0,7.9,1,Licence,RH,Junior,Paris,Services,Grande Entreprise,66900.0
33,4,5,39,4.0,7.0,1,Master,Marketing,Intermédiaire,Toulouse,Santé,PME,90400.0
37,9,6,39,5.0,4.8,4,Master,RH,Intermédiaire,Autres,Industrie,Grande Entreprise,95700.0
43,6,1,39,5.0,4.3,0,Bac,R&D,Senior,Toulouse,Tech,PME,102300.0
35,5,4,39,1.0,5.4,2,Master,Finance,Junior,Autres,Services,PME,65000.0
41,1,9,40,2.0,3.2,0,Doctorat,IT,Junior,Marseille,Services,Startup,54300.0
35,4,4,46,2.0,7.5,0,Master,R&D,Intermédiaire,Paris,Tech,PME,123600.0
48,6,4,48,5.0,6.5,3,Master,RH,Directeur,Autres,Finance,Grande Entreprise,250000.0
22,0,1,39,5.0,5.2,0,Bac,Finance,Junior,Paris,Santé,PME,38400.0
46,1,3,37,3.0,9.1,0,Licence,Finance,Junior,Marseille,Tech,ETI,69100.0
40,5,6,39,4.0,4.9,2,Master,R&D,Senior,Paris,Santé,ETI,163200.0
35,7,2,36,3.0,5.8,2,Licence,Finance,Intermédiaire,Marseille,Services,Grande Entreprise,91000.0
27,2,3,47,5.0,5.3,0,Licence,R&D,Manager,Autres,Finance,Grande Entreprise,144900.0
26,0,4,44,1.0,4.6,0,Licence,Marketing,Junior,Paris,Finance,PME,46200.0
44,10,4,42,7.0,6.1,8,Licence,IT,Senior,Autres,Industrie,PME,114900.0
23,0,6,35,3.0,4.3,0,Master,Finance,Intermédiaire,Lyon,Services,Startup,60500.0
31,0,6,39,3.0,3.4,0,Master,Ventes,Senior,Lyon,Tech,Grande Entreprise,105600.0
39,5,3,37,6.0,7.4,1,Licence,RH,Senior,Paris,Santé,Startup,93700.0
31,4,1,35,5.0,,1,Bac,IT,Intermédiaire,Marseille,Tech,ETI,73100.0
32,0,4,37,1.0,5.2,0,Master,RH,Junior,Paris,Finance,Startup,49700.0
41,7,4,38,0.0,6.1,3,Licence,Marketing,Junior,Marseille,Finance,PME,66100.0
41,14,5,46,5.0,5.0,1,Master,R&D,Intermédiaire,Paris,Santé,PME,185700.0
29,1,4,38,1.0,7.1,0,Master,Ventes,Junior,Paris,Tech,PME,73000.0
30,0,7,35,3.0,6.1,0,Doctorat,Marketing,Intermédiaire,Paris,Services,PME,80100.0
38,3,2,39,2.0,5.7,0,Licence,Finance,Intermédiaire,Autres,Industrie,Grande Entreprise,76200.0
33,4,1,35,4.0,7.6,0,Bac,Finance,Intermédiaire,Paris,Industrie,Startup,71500.0
36,4,8,42,7.0,5.5,1,Doctorat,IT,Senior,Autres,Santé,Startup,108900.0
42,6,0,41,10.0,5.4,0,Bac,Ventes,Senior,Marseille,Services,Startup,77500.0
22,0,4,36,1.0,6.1,0,Licence,Finance,Junior,Autres,Services,Grande Entreprise,45300.0
38,6,1,38,3.0,5.0,1,Bac,RH,Senior,Autres,Finance,ETI,89200.0
26,0,1,36,4.0,4.5,0,Bac,Marketing,Junior,Marseille,Services,Grande Entreprise,33400.0
33,4,0,42,0.0,6.9,1,Bac,IT,Junior,Autres,Industrie,Startup,41400.0
35,1,6,38,6.0,6.7,0,Master,Ventes,Junior,Toulouse,Tech,Startup,56200.0
24,0,1,37,2.0,8.1,0,Bac,Marketing,Junior,Paris,Tech,PME,44000.0
31,2,3,36,3.0,5.0,0,Licence,IT,Junior,Autres,Industrie,Grande Entreprise,54400.0
42,3,0,39,2.0,5.4,1,Bac,RH,Intermédiaire,Toulouse,Tech,Grande Entreprise,59200.0
41,3,4,37,3.0,5.6,1,Licence,Finance,Intermédiaire,Toulouse,Industrie,Grande Entreprise,79400.0
28,1,6,37,2.0,5.6,0,Master,R&D,Junior,Toulouse,Finance,Grande Entreprise,70100.0
39,5,0,39,4.0,7.2,0,Bac,IT,Intermédiaire,Toulouse,Tech,Grande Entreprise,94200.0
23,0,3,37,4.0,5.4,0,Licence,IT,Junior,Autres,Industrie,Grande Entreprise,45600.0
39,7,4,43,14.0,4.5,1,Master,RH,Manager,Paris,Industrie,Grande Entreprise,182200.0
40,1,1,43,4.0,6.1,0,Bac,Ventes,Junior,Paris,Industrie,Grande Entreprise,53500.0
46,9,4,36,5.0,6.4,2,Master,RH,Intermédiaire,Lyon,Industrie,PME,88700.0
55,5,4,42,12.0,5.5,0,Master,Ventes,Manager,Toulouse,Tech,PME,136900.0
39,4,4,35,5.0,6.8,2,Licence,Ventes,Intermédiaire,Autres,Tech,Startup,68700.0
22,0,3,38,2.0,6.9,0,Licence,Ventes,Junior,Autres,Santé,Grande Entreprise,46300.0
36,6,0,39,9.0,6.9,1,Bac,IT,Senior,Paris,Finance,ETI,136800.0
32,4,0,38,5.0,4.0,1,Bac,Ventes,Junior,Paris,Services,Startup,46700.0
34,3,0,35,2.0,5.6,1,Bac,Finance,Intermédiaire,Paris,Tech,ETI,84100.0
30,4,5,35,2.0,7.4,0,Master,IT,Junior,Autres,Services,Startup,52500.0
42,5,2,41,7.0,6.8,2,Licence,Ventes,Senior,Paris,Finance,PME,123500.0
30,4,6,44,2.0,5.6,1,Master,IT,Senior,Autres,Industrie,Grande Entreprise,120200.0
33,1,3,38,4.0,4.6,0,Licence,Ventes,Senior,Autres,Tech,Grande Entreprise,81900.0
28,0,4,38,9.0,3.9,0,Master,RH,Intermédiaire,Autres,Finance,Startup,51200.0
39,4,2,38,3.0,4.3,0,Licence,R&D,Intermédiaire,Autres,Santé,Startup,65500.0
27,1,0,41,1.0,,0,Bac,Marketing,Junior,Toulouse,Tech,Startup,34400.0
31,1,3,35,2.0,4.6,0,Licence,IT,Intermédiaire,Lyon,Finance,Grande Entreprise,77400.0
29,3,4,36,1.0,7.5,0,Master,Finance,Junior,Toulouse,Santé,Grande Entreprise,83800.0
33,6,8,39,7.0,7.5,1,Doctorat,IT,Senior,Toulouse,Tech,Grande Entreprise,187400.0
42,10,7,40,4.0,6.5,3,Doctorat,IT,Senior,Paris,Tech,Startup,203900.0
22,0,3,40,2.0,5.7,0,Licence,R&D,Junior,Marseille,Finance,Grande Entreprise,55400.0
31,3,1,35,4.0,5.6,0,Bac,IT,Intermédiaire,Paris,Tech,PME,81500.0
37,1,1,37,1.0,4.7,0,Bac,Finance,Junior,Marseille,Finance,ETI,50200.0
31,3,3,50,7.0,6.0,0,Licence,Ventes,Manager,Marseille,Santé,PME,116000.0
41,4,5,38,0.0,6.2,1,Master,Finance,Junior,Paris,Tech,Grande Entreprise,103200.0
27,2,6,37,5.0,4.4,1,Master,IT,Intermédiaire,Lyon,Tech,ETI,95500.0
29,2,3,40,5.0,4.6,0,Licence,RH,Intermédiaire,Toulouse,Tech,Startup,49000.0
41,2,9,43,4.0,6.5,0,Doctorat,IT,Intermédiaire,Paris,Tech,Grande Entreprise,129800.0
42,5,7,35,3.0,6.6,2,Doctorat,IT,Intermédiaire,Paris,Industrie,PME,116000.0
26,0,3,41,0.0,4.9,0,Licence,RH,Junior,Lyon,Finance,Startup,37300.0
47,1,6,41,5.0,3.2,0,Master,Finance,Intermédiaire,Marseille,Tech,ETI,82200.0
39,5,6,38,4.0,6.6,2,Master,R&D,Intermédiaire,Lyon,Finance,Grande Entreprise,127300.0
36,3,4,43,5.0,6.0,1,Master,Ventes,Manager,Paris,Finance,ETI,181500.0
42,6,8,50,9.0,6.2,2,Doctorat,Ventes,Manager,Paris,Finance,Grande Entreprise,250000.0
24,0,5,45,8.0,6.0,0,Master,Finance,Senior,Paris,Santé,ETI,119400.0
36,5,9,38,5.0,4.8,1,Doctorat,R&D,Intermédiaire,Marseille,Tech,PME,112900.0
47,7,7,36,4.0,6.2,2,Doctorat,Finance,Senior,Lyon,Tech,ETI,193100.0
33,0,5,38,1.0,4.1,0,Master,IT,Junior,Toulouse,Industrie,ETI,49900.0
31,1,8,38,3.0,7.0,0,Doctorat,R&D,Intermédiaire,Autres,Finance,PME,103500.0
29,1,3,37,0.0,3.3,0,Licence,IT,Junior,Autres,Santé,PME,41600.0
24,1,4,38,8.0,5.0,0,Master,IT,Senior,Paris,Tech,ETI,123500.0
47,8,0,36,4.0,5.7,1,Bac,Finance,Intermédiaire,Lyon,Industrie,Grande Entreprise,100800.0
38,0,1,44,1.0,5.0,0,Bac,IT,Junior,Autres,Services,ETI,33900.0
47,5,7,35,6.0,5.3,2,Doctorat,IT,Senior,Autres,Finance,Grande Entreprise,177600.0
34,0,4,35,4.0,7.2,0,Master,IT,Intermédiaire,Autres,Finance,PME,80200.0
38,4,9,35,8.0,7.1,0,Doctorat,R&D,Intermédiaire,Paris,Finance,PME,137500.0
31,1,4,41,3.0,,0,Master,Finance,Junior,Autres,Tech,Startup,54500.0
22,0,3,37,1.0,6.8,0,Licence,Finance,Junior,Marseille,Services,PME,39000.0
23,0,1,37,4.0,6.8,0,Bac,IT,Intermédiaire,Paris,Services,PME,46600.0
33,4,6,36,4.0,5.6,1,Master,IT,Senior,Autres,Finance,PME,128600.0
34,2,6,44,2.0,4.9,0,Master,Ventes,Junior,Paris,Industrie,ETI,69900.0
35,3,5,35,10.0,5.1,1,Master,IT,Intermédiaire,Autres,Tech,PME,77200.0
24,0,0,37,2.0,4.7,0,Bac,IT,Junior,Marseille,Finance,Startup,35900.0
38,3,7,46,4.0,7.2,0,Doctorat,Ventes,Senior,Marseille,Santé,PME,130400.0
24,0,2,42,4.0,5.4,0,Licence,Finance,Intermédiaire,Paris,Tech,Startup,64900.0
37,6,9,35,6.0,7.4,0,Doctorat,Ventes,Intermédiaire,Lyon,Tech,PME,126400.0
48,6,0,37,8.0,4.4,1,Bac,R&D,Senior,Autres,Finance,ETI,101000.0
28,0,6,38,2.0,5.3,0,Master,R&D,Junior,Paris,Services,PME,57900.0
33,2,5,40,6.0,3.4,1,Master,R&D,Intermédiaire,Autres,Finance,Grande Entreprise,90100.0
31,0,3,38,3.0,4.4,0,Licence,IT,Junior,Marseille,Industrie,ETI,40900.0
34,0,6,36,2.0,6.7,0,Master,Marketing,Junior,Autres,Services,ETI,46800.0
33,2,4,35,4.0,5.3,0,Licence,Finance,Intermédiaire,Paris,Finance,PME,84400.0
32,3,4,39,9.0,6.9,0,Licence,IT,Senior,Autres,Tech,ETI,100700.0
26,1,2,39,3.0,5.8,0,Licence,Ventes,Junior,Paris,Finance,PME,58000.0
26,0,1,43,4.0,4.0,0,Bac,R&D,Junior,Paris,Santé,PME,40600.0
53,6,6,39,6.0,6.2,1,Master,Ventes,Senior,Autres,Finance,PME,131900.0
37,3,2,37,6.0,5.7,0,Licence,Finance,Intermédiaire,Lyon,Services,ETI,70300.0
45,5,3,37,7.0,4.8,1,Licence,IT,Senior,Lyon,Santé,Grande Entreprise,121900.0
32,2,6,36,1.0,7.6,0,Master,IT,Junior,Autres,Industrie,PME,54800.0
45,0,4,42,3.0,7.1,0,Licence,IT,Junior,Autres,Finance,PME,44900.0
32,1,9,38,10.0,6.0,0,Doctorat,IT,Intermédiaire,Marseille,Industrie,Startup,76900.0
27,1,5,36,0.0,5.5,0,Master,Marketing,Junior,Paris,Santé,Grande Entreprise,70200.0
42,1,2,40,1.0,3.9,0,Licence,Ventes,Junior,Toulouse,Finance,Grande Entreprise,49900.0
